stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,1.67,0.83,0.83,0
3dpf,14.37,0.57,0.57,0.57,0,2.87,0,0
5dpf,1.55,0,0,0.52,1.03,5.17,1.55,0.52
10dpf,6.9,1.26,0.63,0.63,0,13.81,2.51,3.14
