stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,5.84,0,0,0.83,0.83,4.17,0,0.83
3dpf,151.71,0,0,1.15,2.3,13.79,0.57,0
5dpf,4.13,1.55,2.58,2.58,1.03,5.69,1.55,5.17
10dpf,57.73,1.26,0.63,1.88,0,15.06,1.26,1.26
