stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,144.52,0,0,0,20.65,0,0,0,123.88,30.97
12hpf,115.67,1.93,0,3.86,30.84,0,0,0,34.7,32.77
14hpf,147.13,0,0,0,10.03,0,0,0,23.41,13.38
16hpf,221.49,4.1,4.1,2.05,41.02,8.2,6.15,4.1,38.97,26.66
19hpf,453.16,0,4.38,0,19.7,4.38,4.38,0,8.76,15.32
24hpf,407,0,12,14,105,11,1,0,14,23
2dpf,327.79,2.5,26.69,33.36,346.98,85.91,21.69,4.17,45.87,87.58
3dpf,379.27,5.17,3.45,5.17,8.05,25.86,1.15,0,4.02,8.05
5dpf,69.26,4.65,49.1,14.47,53.75,101.3,4.13,4.65,26.88,54.27
10dpf,55.22,0,9.41,1.26,2.51,11.3,0,0,1.26,2.51
