stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
24hpf,1,0,0,0,0,0,2,1
2dpf,3.34,0,0.83,2.5,4.17,0,1.67,1.67
3dpf,173.54,0,2.3,2.87,33.33,0.57,0.57,1.15
5dpf,7.75,1.03,2.58,1.55,23.77,1.55,3.1,3.1
10dpf,62.13,1.26,1.26,0.63,10.04,0.63,0,0
