stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,113.55,0,0,0,20.65,0,0,10.32,30.97,0
12hpf,653.51,5.78,0,28.92,123.38,25.06,0,26.99,557.12,28.92
14hpf,344.42,3.34,30.09,6.69,33.44,0,0,13.38,133.75,3.34
16hpf,639.86,4.1,36.91,18.46,145.61,63.58,14.36,30.76,305.57,45.12
19hpf,492.57,0,0,0,19.7,13.14,8.76,2.19,65.68,2.19
24hpf,665,11,18,8,103,58,24,6,199,31
2dpf,236.88,7.51,9.17,20.02,101.76,181.83,26.69,10.84,89.25,23.35
3dpf,508.56,22.41,3.45,18.39,8.62,167.8,9.19,0,24.71,13.22
5dpf,98.71,5.17,26.88,37.21,22.22,279.6,14.99,23.26,75.46,73.91
10dpf,224.66,15.69,12.55,18.2,10.04,252.9,12.55,0.63,52.09,11.3
