stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,5.84,0.83,0.83,0.83,0.83
3dpf,4.02,0,0,0.57,0
5dpf,4.65,1.03,0,1.55,1.03
10dpf,2.51,0,0,0.63,0.63
