stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,0,0,0,0
3dpf,5.17,0,0,0,0.57,0,0.57,0.57
5dpf,2.07,1.03,0.52,2.58,0,0,0.52,1.03
10dpf,5.65,0,0,0.63,0,0.63,0.63,0
