stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,10.32,0,0,10.32,0,0,0,20.65,20.65
12hpf,3.86,5.78,0,0,0,0,0,1.93,1.93,0
14hpf,0,0,0,0,0,0,0,0,0,20.06
16hpf,4.1,0,0,6.15,20.51,0,0,4.1,14.36,26.66
19hpf,2.19,0,0,4.38,15.32,0,0,0,4.38,83.19
24hpf,5,1,0,0,5,2,0,0,12,19
2dpf,251.89,2.5,33.36,29.19,115.1,161.81,30.03,11.68,62.56,97.59
3dpf,1178.6,9.77,55.17,44.82,61.49,679.23,22.41,0.57,42.52,134.47
5dpf,164.87,18.61,60.99,115.25,24.29,350.41,43.93,56.33,87.86,332.84
10dpf,532.78,20.08,95.39,27.61,15.69,130.53,7.53,0,21.34,45.18
