stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0
2dpf,4.17,0,0.83,1.67,13.35,1.67,2.5,0
3dpf,10.34,0,0,0.57,1.15,0,0,0
5dpf,2.07,0.52,2.58,0,7.75,1.55,1.03,1.55
10dpf,16.32,0,0,0,0.63,0,0.63,0
