stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,0,0,23.35
3dpf,1.72,0.57,2.3,0,0,0,3.45
5dpf,0,0.52,0.52,2.07,0,0.52,21.19
10dpf,0,0,0,0.63,1.26,0,0.63
