stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,4
2dpf,5,0,0,1.67,5.84,2.5,0,52.55
3dpf,4.02,0,0.57,0.57,0,1.72,0,12.07
5dpf,0.52,0.52,0,1.03,0.52,1.55,0.52,61.5
10dpf,1.26,0,0,0,0.63,0.63,0,6.9
