stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,144.52
12hpf,0,0,0,0,0,0,0,0,0,3.86
14hpf,0,0,3.34,0,0,0,0,0,0,314.32
16hpf,2.05,12.3,2.05,0,0,0,0,0,4.1,123.05
19hpf,6.57,13.14,0,8.76,0,0,0,0,0,630.49
24hpf,5,31,0,0,0,0,0,0,1,172
2dpf,63.39,10.01,1.67,16.68,5.84,15.01,4.17,1.67,2.5,577.18
3dpf,47.7,32.75,1.15,6.32,2.3,12.07,1.15,0,0,314.33
5dpf,69.77,62.02,1.55,19.12,2.07,30.49,3.1,2.07,5.69,1141.16
10dpf,28.24,38.28,1.88,6.9,1.26,11.92,0,0,3.77,290.55
