stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,10.32,0,0,0,30.97,0
12hpf,144.58,5.78,11.57,9.64,42.41,5.78,0,11.57,115.67,57.83
14hpf,76.91,0,20.06,23.41,13.38,13.38,3.34,0,76.91,23.41
16hpf,149.71,10.25,28.71,16.41,53.32,22.56,4.1,10.25,102.54,53.32
19hpf,229.86,0,15.32,17.51,59.11,19.7,6.57,2.19,24.08,87.57
24hpf,172,7,20,16,56,15,11,3,209,67
2dpf,343.64,12.51,30.86,56.72,208.52,442.06,39.2,19.18,159.31,180.99
3dpf,833.81,31.03,13.79,35.63,25.86,528.1,8.62,0,32.75,53.44
5dpf,279.6,36.69,112.15,150.4,74.94,1005.23,37.21,32.56,174.17,569.55
10dpf,587.37,43.93,62.13,76.56,25.73,677.11,18.2,1.26,72.79,80.32
