stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,1
2dpf,0,0,0.83,0,2.5,0,0,0,133.45
3dpf,4.02,0.57,0.57,0.57,1.72,0.57,0,0,46.55
5dpf,3.62,0,0.52,0,3.62,2.58,9.3,2.07,215.52
10dpf,11.92,0,0.63,0,0,0,0,0,20.71
