stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5,0,0,4.17,50.04,7.51,0.83,0
3dpf,2.3,0,1.15,0,132.74,0,0,0.57
5dpf,6.2,0.52,2.07,1.03,112.15,13.95,0.52,1.03
10dpf,2.51,0,0.63,0,14.43,0,0,0
