stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,3.34,0,0,0,0,0,0
2dpf,0,0,0,0,1.67,31.69,0,0,1.67
3dpf,0,0.57,0,0,3.45,0.57,0,0,0.57
5dpf,0,0,0,0,5.69,9.3,0.52,0.52,0
10dpf,0.63,0,0.63,0.63,3.77,6.28,0,0.63,0
