stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1713.61,51.61,20.65,0,381.95,51.61,0,20.65,784.54,289.04
12hpf,2214.99,117.59,5.78,88.68,732.55,119.52,3.86,67.47,1280.03,443.38
14hpf,1123.54,26.75,120.38,123.72,307.64,83.6,13.38,10.03,351.11,107
16hpf,1218.19,100.49,71.78,43.07,385.55,145.61,55.37,10.25,213.29,260.45
19hpf,2189.18,39.41,26.27,24.08,389.67,151.05,159.81,8.76,70.05,310.86
24hpf,1903,57,42,19,502,146,157,5,150,140
2dpf,320.29,44.21,9.17,14.18,166.82,163.48,185.16,0.83,62.56,69.23
3dpf,305.71,63.21,3.45,1.72,8.05,79.88,5.75,0,10.34,9.19
5dpf,177.27,15.5,41.35,16.54,43.41,405.19,38.76,4.13,82.69,177.27
10dpf,265.45,12.55,21.96,6.28,16.32,454.96,27.61,0,43.3,13.81
