stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,23.35,0,0.83,4.17,19.18,41.7,1.67,0.83,26.69,7.51
3dpf,222.96,0.57,0,0.57,2.3,12.64,0.57,0,4.02,1.15
5dpf,5.17,0,0.52,2.58,1.03,14.99,2.07,0.52,8.79,4.65
10dpf,131.78,0,1.26,0.63,0.63,8.16,0,0,1.88,0.63
