stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,0.83,10.84,0.83
3dpf,8.05,0,0,1.72,6.32,0
5dpf,14.47,2.58,0.52,3.62,6.2,1.55
10dpf,12.55,1.88,0,1.26,4.39,0
