stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,2.5,0,0.83
3dpf,0,0,1.72,0.57,0
5dpf,1.03,0,0,0,0
10dpf,0,0,1.88,0,0.63
