stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.34,0,11.68,12.51,0,0.83,0.83
3dpf,2.87,0,1.15,4.02,1.72,4.02,0
5dpf,1.03,0,17.06,14.47,0,6.72,1.55
10dpf,1.26,1.88,13.18,6.9,0,4.39,0
