stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
24hpf,0,0,24,0,0,0
2dpf,0,0,1.67,0,0,0
3dpf,3.45,0.57,6.32,1.15,0,0.57
5dpf,0.52,0,3.1,0.52,0.52,5.17
10dpf,7.53,1.26,13.81,1.26,0,0
