stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,340.66,0,10.32,0,82.58,0,0,0,51.61,41.29
12hpf,674.71,15.42,30.84,15.42,175.43,38.56,0,5.78,198.56,140.73
14hpf,357.79,0,43.47,13.38,60.19,10.03,3.34,3.34,53.5,66.88
16hpf,358.89,10.25,4.1,34.86,102.54,26.66,6.15,2.05,49.22,63.58
19hpf,365.59,0,2.19,6.57,19.7,4.38,2.19,0,6.57,17.51
24hpf,554,1,3,21,94,47,8,1,39,34
2dpf,427.88,7.51,23.35,53.38,196.84,307.77,35.87,3.34,85.91,86.74
3dpf,865.42,8.62,8.62,12.07,14.37,172.97,9.77,0,20.11,23.56
5dpf,81.66,6.72,37.21,33.59,26.88,157.12,7.75,8.79,29.46,114.22
10dpf,232.81,10.67,31.38,30.75,14.43,143.71,6.9,0,22.59,25.1
