stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,3,1
2dpf,2.5,0,0,60.89,0,0.83,0,1.67,0
3dpf,4.02,9.19,0,20.11,0,4.02,0,0,0.57
5dpf,0,14.99,0.52,1.03,0.52,2.58,0.52,3.62,0.52
10dpf,0.63,32.63,0,0,0,3.14,0,1.88,0
