stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,0.83,0.83,0,0.83
3dpf,82.17,0,0,0,1.15,0,0.57,1.15
5dpf,2.58,0.52,0.52,0,0.52,0,2.07,1.55
10dpf,36.4,0,0,0,0,0,0,0
