stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
24hpf,1,0,0,0,0
2dpf,4.17,0,2.5,1.67,0.83
3dpf,10.34,0.57,1.15,2.3,0
5dpf,20.67,6.72,1.03,3.62,1.03
10dpf,15.69,1.88,0,0.63,0.63
