stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0,0,0
3dpf,3.45,4.6,0,0.57,1.72,0,0,0.57
5dpf,0.52,66.67,1.03,0.52,0,0.52,0.52,9.3
10dpf,8.16,38.91,0.63,0,1.88,0,0,3.14
