stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,0,0
12hpf,52.05,0,0,0,5.78,5.78,0,0,7.71,21.21
14hpf,63.53,3.34,3.34,3.34,10.03,6.69,0,0,30.09,46.81
16hpf,73.83,14.36,12.3,6.15,18.46,14.36,2.05,2.05,51.27,94.34
19hpf,133.54,4.38,0,2.19,8.76,8.76,0,0,21.89,87.57
24hpf,206,6,4,0,51,22,9,1,49,38
2dpf,212.69,10.01,12.51,23.35,84.24,156.81,25.86,4.17,81.74,129.28
3dpf,422.36,14.37,6.32,14.37,16.66,185.61,5.17,0,23.56,30.46
5dpf,183.47,20.16,60.99,52.72,37.73,461.53,30.49,22.22,108.02,440.34
10dpf,199.56,15.69,27.61,21.34,13.18,182.61,8.16,0,52.71,33.26
