stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,9.17,0,0,1.67,0,5.84,0.83,0
3dpf,66.66,0.57,0,0,10.92,0,0,0
5dpf,3.1,0.52,1.03,0.52,5.17,1.55,0,0.52
10dpf,11.92,0,0.63,0,1.88,1.88,0,0
