stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,14.18,0,0,4.17,9.17,1.67,0.83,0.83,1.67
3dpf,9.77,0,0,0,4.6,0,0,0.57,0.57
5dpf,0.52,1.55,0.52,0.52,2.07,0,0,0,5.69
10dpf,28.24,1.88,0.63,0,4.39,0.63,0,0,0.63
