stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,2.19,0,0,0,0,0,0,0
24hpf,0,9,0,0,0,0,0,0,0
2dpf,0,36.7,2.5,0,2.5,0.83,0,0,0
3dpf,0,14.37,0,0,0,0,0,0,0
5dpf,1.03,68.74,0.52,0,1.55,0,0.52,0,0.52
10dpf,0.63,24.47,0,0.63,1.26,0,0,0.63,0.63
