stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,113.55,0,0,0,0,0,0,0,10.32,61.94
12hpf,453.02,11.57,0,5.78,96.39,5.78,3.86,1.93,104.1,497.36
14hpf,10.03,0,6.69,0,3.34,0,0,0,6.69,16.72
16hpf,4.1,0,0,0,2.05,4.1,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0,0,2.19
24hpf,2,0,3,0,0,0,0,0,1,4
2dpf,16.68,0.83,0.83,2.5,14.18,20.02,3.34,0,7.51,17.52
3dpf,70.11,2.87,3.45,4.02,5.17,62.06,1.15,0,4.6,10.92
5dpf,13.44,3.62,3.62,5.69,3.1,30.49,5.17,1.55,4.65,42.38
10dpf,52.09,5.02,15.06,6.28,3.14,34.51,0.63,0,4.39,14.43
