stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,4.1,0,0,0,0,0
19hpf,0,0,4.38,0,0,0,0,0
24hpf,1,0,2,0,0,0,0,1
2dpf,10.84,0.83,9.17,1.67,0.83,3.34,0,1.67
3dpf,119.53,0,6.32,0,1.15,3.45,0,6.9
5dpf,4.13,0,16.02,0.52,0,1.55,0,5.17
10dpf,26.36,0,11.3,0,0,1.26,0.63,2.51
