stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.32
14hpf,0,0,0,0,0,0,0,3.34,0
16hpf,0,0,0,0,2.05,0,0,0,2.05
24hpf,2,0,0,0,0,0,0,0,0
2dpf,15.01,0,0.83,5,9.17,1.67,0,3.34,5
3dpf,25.28,0,1.72,2.3,16.09,0.57,0,0,4.02
5dpf,5.69,1.55,1.55,0.52,9.3,1.03,1.55,1.03,8.79
10dpf,6.28,0,2.51,0,6.28,0,0,1.26,1.26
