stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,2.87,1.72,0.57,0,0.57,0,0.57
5dpf,0,1.03,4.65,0.52,3.1,0,2.07
10dpf,1.26,1.26,28.24,0,0.63,0.63,0
