stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,1.67
3dpf,9.77,0.57,2.3,0,1.15
5dpf,1.03,0,2.58,0.52,2.58
10dpf,8.79,0,1.88,0,0
