stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,1.67,0,0
3dpf,4.02,0,0,0,1.72
5dpf,0.52,0.52,3.1,0.52,3.1
10dpf,1.88,0,0,0,0
