stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,17.52,0,0,0,1.67,0.83
3dpf,0.57,0.57,0.57,0,0,0,0,0
5dpf,0.52,0,12.4,0.52,0,0.52,0,0
10dpf,1.26,0,10.67,0,0.63,0,0,0
