stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,1.67,0,1.67,0,0,2.5
3dpf,4.6,0,0.57,0,0,4.02,0,0,0
5dpf,0,0.52,1.55,0,1.03,5.69,0.52,1.03,4.65
10dpf,0.63,0,1.26,0,0,3.77,0,0.63,0
