stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0
19hpf,0,0,0,4.38,0,0,0
24hpf,3,0,0,8,0,0,0
2dpf,0.83,0,2.5,15.85,5,0,0
3dpf,4.6,0.57,0,12.64,2.3,0.57,0
5dpf,0.52,1.55,0.52,9.3,5.69,0,0.52
10dpf,2.51,0,0.63,14.43,5.65,0,0.63
