stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,1,0,0,0,0,0
2dpf,4.17,0,0,1.67,2.5,0,1.67,0.83
3dpf,284.45,0,0,0,1.72,0,0.57,1.15
5dpf,6.2,0.52,2.07,0,4.13,0.52,1.55,1.55
10dpf,92.25,0.63,0,0,1.88,0,0,0.63
