stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,1.67,1.67,0.83,1.67,0.83
3dpf,5.75,0.57,0.57,0,1.72,0,0,0.57
5dpf,1.03,0,1.03,1.03,3.62,6.2,0.52,12.4
10dpf,3.77,0,0.63,0,3.14,2.51,0.63,1.88
