stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
19hpf,0,0,0,0,0,0,0,2.19
24hpf,0,0,0,0,0,4,0,7
2dpf,1.67,0.83,0.83,0.83,0.83,0,0,110.93
3dpf,5.75,1.72,0,1.15,13.79,5.75,0,44.25
5dpf,0.52,1.55,0,0.52,4.65,3.1,0.52,66.15
10dpf,0.63,9.41,1.26,0,1.26,1.26,0,18.2
