stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.67,0,0,0
3dpf,1.15,0.57,0,0,1.72,0,0,0
5dpf,0.52,4.13,0.52,1.03,4.65,0,0.52,2.07
10dpf,0,5.65,0,0,3.14,1.26,0,5.02
