stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0.83,0.83,1.67,2.5,2.5,1.67
3dpf,6.32,0,1.15,1.15,2.87,0.57,0
5dpf,1.55,29.98,2.07,0,6.2,0.52,1.03
10dpf,7.53,13.18,1.26,0,3.77,0,0
