stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0,0,0
2dpf,0,0,11.68,0.83,0,1.67,0,0,3.34
3dpf,9.19,2.3,5.17,0.57,0.57,6.32,0.57,0.57,2.87
5dpf,3.1,1.55,69.77,0.52,0,10.34,1.03,0,14.99
10dpf,5.02,1.88,58.36,0,0.63,5.02,1.26,0,5.02
