stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0.83,11.68,3.34,10.01,0,0.83,3.34,0
3dpf,6.9,0,1.15,0,2.87,0,0,0,0
5dpf,2.58,3.1,5.69,2.07,10.34,0,0,0.52,0.52
10dpf,21.96,0.63,1.88,0.63,5.02,1.26,0,0.63,0
