stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,154.84,0,0,20.65,92.91,10.32
12hpf,7.71,0,0,15.42,102.17,48.19,0,7.71,28.92,50.12
14hpf,20.06,0,10.03,33.44,100.32,46.81,0,13.38,6.69,76.91
16hpf,4.1,0,6.15,6.15,41.02,20.51,0,14.36,20.51,14.36
19hpf,15.32,0,0,2.19,54.73,37.22,6.57,4.38,0,13.14
24hpf,16,0,0,5,80,49,18,2,17,4
2dpf,169.32,0,5.84,84.24,553.83,965.03,91.75,1.67,190.17,17.52
3dpf,511.43,2.87,2.3,27.58,99.41,1237.79,39.65,0.57,54.02,4.02
5dpf,89.93,18.61,9.82,125.07,113.7,1177.34,130.24,6.2,145.23,93.03
10dpf,318.79,11.92,6.9,70.28,81.58,990.25,82.21,0.63,84.72,15.06
