stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,1.67,0,0,0
3dpf,8.62,0,0,4.02,0,0,0
5dpf,0.52,1.03,0.52,3.62,1.03,0.52,4.13
10dpf,3.14,0.63,0,0.63,0,0,0
