stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,0,0,0
3dpf,1.15,0.57,0,1.72,0,1.15,0.57
5dpf,1.03,2.07,0,1.55,1.03,0,0.52
10dpf,1.26,1.26,0,1.26,0,0,0
