stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,25.02,0,0.83,1.67,3.34,5,0,1.67
3dpf,32.75,0,0,0,2.3,0,0,0
5dpf,16.02,0.52,0.52,0.52,2.07,6.2,0,0.52
10dpf,18.2,0,0.63,0,2.51,1.26,0.63,0
