stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.34,0.83,5.84,20.85,2.5,4.17,3.34
3dpf,2.3,0,0,0.57,0,0,0
5dpf,1.03,0.52,0,2.07,0,0,0
10dpf,1.26,0,0,0,0,0,0
