stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,2,0,0,0,0,0
2dpf,0.83,7.51,23.35,2.5,0,0,0.83
3dpf,6.32,3.45,5.75,0.57,0,1.15,0.57
5dpf,0.52,8.79,46,1.03,0.52,3.1,1.03
10dpf,0.63,2.51,16.94,0,0,0.63,0
