stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0,0
3dpf,2.87,0,0,0.57,1.72,0
5dpf,0,0.52,0.52,0,5.69,2.07
10dpf,2.51,0,6.9,1.88,3.77,0
