stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0,0,0,1
2dpf,7.51,0,0.83,1.67,1.67,88.41
3dpf,6.32,0.57,0.57,0,0,15.52
5dpf,3.1,0.52,2.07,0,1.55,101.3
10dpf,1.88,0.63,0.63,0,0,30.12
