stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0.83,0,0.83,0,0,0,4.17
3dpf,2.3,1.15,0,0,0,2.87,0,1.15
5dpf,0.52,3.1,1.03,1.03,0.52,0.52,1.03,7.75
10dpf,1.88,2.51,0.63,0,0,0.63,0,0
