stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0,0,0,0,0,0,0.83
3dpf,5.75,0,0,0,0,0.57,0,0,0
5dpf,5.69,4.13,0.52,2.07,1.03,13.95,3.62,3.62,2.07
10dpf,6.28,1.88,0.63,2.51,0,3.14,0.63,8.16,0
