stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1,0,2,0,0,0,0
2dpf,5.84,0,7.51,0,8.34,9.17,0.83,0.83,15.01
3dpf,5.17,0.57,7.47,0.57,2.87,14.37,0.57,0,7.47
5dpf,3.1,2.07,25.84,1.03,3.62,11.89,1.03,1.55,40.83
10dpf,7.53,2.51,16.32,2.51,3.77,11.92,0,1.26,5.65
