stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,52.55,2.5,0,1.67,6.67,0.83,0.83,0.83
3dpf,163.77,0,0,1.15,1.72,0,0,0
5dpf,21.19,1.55,1.55,0,7.75,0,0.52,2.58
10dpf,71.54,0.63,0.63,0,0,0,0,0
