stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,2
2dpf,0,0,0,0,0.83,0,0,85.08
3dpf,2.87,2.3,0,0,1.72,0,0,70.11
5dpf,1.03,0,1.03,0.52,4.13,0.52,0.52,279.09
10dpf,1.26,3.14,0.63,0,1.26,0,0,75.3
