stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,3,0,0,0,0,0
2dpf,0.83,0.83,0.83,0.83,0.83,2.5,1.67,0
3dpf,6.32,0,1.15,6.9,0,1.15,0,1.15
5dpf,6.2,0,12.92,2.58,0,1.55,1.03,1.55
10dpf,4.39,0.63,50.83,4.39,0.63,2.51,0,0
