stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0
2dpf,9.17,0,0.83,4.17,5.84,3.34,0,3.34
3dpf,16.66,0.57,0.57,0.57,6.9,0.57,0,0
5dpf,1.03,0.52,1.03,0.52,4.13,0,0.52,2.58
10dpf,8.16,0,0.63,0,3.14,0,1.26,1.26
