stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,505.82,20.65,10.32,0,123.88,0,0,30.97,144.52,330.33
12hpf,950.38,55.9,9.64,17.35,277.6,52.05,3.86,53.98,250.61,433.74
14hpf,498.24,13.38,50.16,13.38,117.04,23.41,16.72,56.85,90.28,354.45
16hpf,348.64,32.81,6.15,22.56,139.46,53.32,28.71,55.37,96.39,203.03
19hpf,553.86,4.38,4.38,4.38,59.11,15.32,76.62,15.32,4.38,271.46
24hpf,292,4,34,18,69,22,84,2,26,67
2dpf,361.15,3.34,43.37,45.04,153.47,258.56,78.4,3.34,59.22,247.72
3dpf,948.16,10.92,22.41,21.84,17.81,254.57,12.07,0,17.24,112.06
5dpf,86.83,12.92,53.75,48.58,23.77,170.04,28.43,9.3,39.8,236.71
10dpf,350.16,31.38,46.44,47.69,24.47,292.43,23.22,0,40.79,75.3
