stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.17,0,0,2.5,4.17,0,0,3.34,1.67
3dpf,19.54,0,0,0.57,12.64,0.57,0,0.57,0
5dpf,1.55,0.52,0.52,1.03,17.06,0.52,1.55,4.13,0.52
10dpf,14.43,0,0,0,2.51,0,0,1.26,0
